
Currently Loaded Modules:
  1) autotools      4) rocm/6.0.2     7) openmpi4/4.1.5
  2) cmake/3.25.2   5) gnu12/12.2.0   8) hpcfund
  3) prun/2.3       6) ucx/1.14.0     9) rocshmem/1.6.3

 

1, 256, 1
Rank 0, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 6, ROC_SHMEM 
Rank 1, ROC_SHMEM 
Rank 3, ROC_SHMEM 
Rank 4, ROC_SHMEM 
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=1, max_threads=256, iter=1
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 1, time, 0.052318, bw, 0.000570
peer,1,size,32768, iter, 10, time, 0.171680, bw, 1.777588
peer,1,size,65536, iter, 10, time, 0.193120, bw, 3.160484
peer,1,size,131072, iter, 10, time, 0.212320, bw, 5.749365
peer,1,size,262144, iter, 10, time, 0.259360, bw, 9.413211
peer,1,size,524288, iter, 10, time, 0.351840, bw, 13.877958
peer,1,size,1048576, iter, 10, time, 0.535520, bw, 18.235811
peer,1,size,2097152, iter, 10, time, 0.915200, bw, 21.341000
peer,1,size,4194304, iter, 10, time, 1.649280, bw, 23.684620
peer,1,size,8388608, iter, 10, time, 3.176160, bw, 24.597355
peer,1,size,16777216, iter, 10, time, 6.155999, bw, 25.381788
peer,1,size,33554432, iter, 10, time, 12.107684, bw, 25.810099
peer,2,size,32, iter, 10, time, 0.156800, bw, 0.001901
peer,2,size,64, iter, 10, time, 0.169120, bw, 0.003524
peer,2,size,128, iter, 10, time, 0.169760, bw, 0.007022
peer,2,size,256, iter, 10, time, 0.169280, bw, 0.014084
peer,2,size,512, iter, 10, time, 0.173120, bw, 0.027544
peer,2,size,1024, iter, 10, time, 0.171200, bw, 0.055705
peer,2,size,2048, iter, 10, time, 0.166560, bw, 0.114514
peer,2,size,4096, iter, 10, time, 0.165120, bw, 0.231026
peer,2,size,8192, iter, 10, time, 0.165280, bw, 0.461605
peer,2,size,16384, iter, 10, time, 0.165920, bw, 0.919649
peer,2,size,32768, iter, 10, time, 0.173120, bw, 1.762802
peer,2,size,65536, iter, 10, time, 0.188480, bw, 3.238288
peer,2,size,131072, iter, 10, time, 0.207840, bw, 5.873293
peer,2,size,262144, iter, 10, time, 0.252960, bw, 9.651370
peer,2,size,524288, iter, 10, time, 0.345600, bw, 14.128531
peer,2,size,1048576, iter, 10, time, 0.527360, bw, 18.517979
peer,2,size,2097152, iter, 10, time, 0.898720, bw, 21.732334
peer,2,size,4194304, iter, 10, time, 1.655681, bw, 23.593050
peer,2,size,8388608, iter, 10, time, 3.180481, bw, 24.563936
peer,2,size,16777216, iter, 10, time, 6.178242, bw, 25.290409
peer,2,size,33554432, iter, 10, time, 12.262566, bw, 25.484106
peer,3,size,32, iter, 10, time, 0.154240, bw, 0.001932
peer,3,size,64, iter, 10, time, 0.168480, bw, 0.003538
peer,3,size,128, iter, 10, time, 0.169280, bw, 0.007042
peer,3,size,256, iter, 10, time, 0.171840, bw, 0.013874
peer,3,size,512, iter, 10, time, 0.174080, bw, 0.027392
peer,3,size,1024, iter, 10, time, 0.172640, bw, 0.055241
peer,3,size,2048, iter, 10, time, 0.168800, bw, 0.112995
peer,3,size,4096, iter, 10, time, 0.169120, bw, 0.225562
peer,3,size,8192, iter, 10, time, 0.168160, bw, 0.453699
peer,3,size,16384, iter, 10, time, 0.168800, bw, 0.903958
peer,3,size,32768, iter, 10, time, 0.174080, bw, 1.753081
peer,3,size,65536, iter, 10, time, 0.193280, bw, 3.157867
peer,3,size,131072, iter, 10, time, 0.210720, bw, 5.793020
peer,3,size,262144, iter, 10, time, 0.255360, bw, 9.560660
peer,3,size,524288, iter, 10, time, 0.348640, bw, 14.005338
peer,3,size,1048576, iter, 10, time, 0.527040, bw, 18.529222
peer,3,size,2097152, iter, 10, time, 0.892321, bw, 21.888182
peer,3,size,4194304, iter, 10, time, 1.635041, bw, 23.890879
peer,3,size,8388608, iter, 10, time, 3.108002, bw, 25.136772
peer,3,size,16777216, iter, 10, time, 6.097764, bw, 25.624189
peer,3,size,33554432, iter, 10, time, 12.013925, bw, 26.011528
peer,4,size,32, iter, 10, time, 0.152960, bw, 0.001948
peer,4,size,64, iter, 10, time, 0.167680, bw, 0.003555
peer,4,size,128, iter, 10, time, 0.171040, bw, 0.006970
peer,4,size,256, iter, 10, time, 0.172000, bw, 0.013862
peer,4,size,512, iter, 10, time, 0.169920, bw, 0.028062
peer,4,size,1024, iter, 10, time, 0.167841, bw, 0.056820
peer,4,size,2048, iter, 10, time, 0.166240, bw, 0.114735
peer,4,size,4096, iter, 10, time, 0.166240, bw, 0.229470
peer,4,size,8192, iter, 10, time, 0.166400, bw, 0.458498
peer,4,size,16384, iter, 10, time, 0.167040, bw, 0.913483
peer,4,size,32768, iter, 10, time, 0.174400, bw, 1.749864
peer,4,size,65536, iter, 10, time, 0.185760, bw, 3.285705
peer,4,size,131072, iter, 10, time, 0.207200, bw, 5.891434
peer,4,size,262144, iter, 10, time, 0.257120, bw, 9.495217
peer,4,size,524288, iter, 10, time, 0.352320, bw, 13.859051
peer,4,size,1048576, iter, 10, time, 0.560800, bw, 17.413769
peer,4,size,2097152, iter, 10, time, 0.972160, bw, 20.090607
peer,4,size,4194304, iter, 10, time, 1.796321, bw, 21.745872
peer,4,size,8388608, iter, 10, time, 3.450242, bw, 22.643377
peer,4,size,16777216, iter, 10, time, 6.755843, bw, 23.128168
peer,4,size,33554432, iter, 10, time, 13.356022, bw, 23.397726
peer,5,size,32, iter, 10, time, 0.152320, bw, 0.001957
peer,5,size,64, iter, 10, time, 0.168640, bw, 0.003534
peer,5,size,128, iter, 10, time, 0.172160, bw, 0.006924
peer,5,size,256, iter, 10, time, 0.168961, bw, 0.014111
peer,5,size,512, iter, 10, time, 0.171521, bw, 0.027801
peer,5,size,1024, iter, 10, time, 0.166560, bw, 0.057257
peer,5,size,2048, iter, 10, time, 0.165440, bw, 0.115290
peer,5,size,4096, iter, 10, time, 0.166560, bw, 0.229029
peer,5,size,8192, iter, 10, time, 0.166881, bw, 0.457177
peer,5,size,16384, iter, 10, time, 0.168961, bw, 0.903097
peer,5,size,32768, iter, 10, time, 0.172800, bw, 1.766066
peer,5,size,65536, iter, 10, time, 0.187200, bw, 3.260431
peer,5,size,131072, iter, 10, time, 0.209600, bw, 5.823976
peer,5,size,262144, iter, 10, time, 0.259360, bw, 9.413211
peer,5,size,524288, iter, 10, time, 0.361120, bw, 13.521325
peer,5,size,1048576, iter, 10, time, 0.574401, bw, 17.001434
peer,5,size,2097152, iter, 10, time, 0.997122, bw, 19.587656
peer,5,size,4194304, iter, 10, time, 1.852803, bw, 21.082956
peer,5,size,8388608, iter, 10, time, 3.567046, bw, 21.901913
peer,5,size,16777216, iter, 10, time, 6.989921, bw, 22.353651
peer,5,size,33554432, iter, 10, time, 13.834083, bw, 22.589176
peer,6,size,32, iter, 10, time, 0.156480, bw, 0.001905
peer,6,size,64, iter, 10, time, 0.167840, bw, 0.003551
peer,6,size,128, iter, 10, time, 0.164480, bw, 0.007248
peer,6,size,256, iter, 10, time, 0.166880, bw, 0.014287
peer,6,size,512, iter, 10, time, 0.166720, bw, 0.028601
peer,6,size,1024, iter, 10, time, 0.165440, bw, 0.057645
peer,6,size,2048, iter, 10, time, 0.164640, bw, 0.115850
peer,6,size,4096, iter, 10, time, 0.168000, bw, 0.227066
peer,6,size,8192, iter, 10, time, 0.169920, bw, 0.449000
peer,6,size,16384, iter, 10, time, 0.168321, bw, 0.906531
peer,6,size,32768, iter, 10, time, 0.172320, bw, 1.770986
peer,6,size,65536, iter, 10, time, 0.186240, bw, 3.277237
peer,6,size,131072, iter, 10, time, 0.211040, bw, 5.784236
peer,6,size,262144, iter, 10, time, 0.258240, bw, 9.454036
peer,6,size,524288, iter, 10, time, 0.353920, bw, 13.796396
peer,6,size,1048576, iter, 10, time, 0.557280, bw, 17.523762
peer,6,size,2097152, iter, 10, time, 0.971360, bw, 20.107151
peer,6,size,4194304, iter, 10, time, 1.800481, bw, 21.695629
peer,6,size,8388608, iter, 10, time, 3.453760, bw, 22.620314
peer,6,size,16777216, iter, 10, time, 6.757281, bw, 23.123247
peer,6,size,33554432, iter, 10, time, 13.360164, bw, 23.390471
peer,7,size,32, iter, 10, time, 0.153120, bw, 0.001946
peer,7,size,64, iter, 10, time, 0.167680, bw, 0.003555
peer,7,size,128, iter, 10, time, 0.167040, bw, 0.007137
peer,7,size,256, iter, 10, time, 0.166400, bw, 0.014328
peer,7,size,512, iter, 10, time, 0.165120, bw, 0.028878
peer,7,size,1024, iter, 10, time, 0.165120, bw, 0.057757
peer,7,size,2048, iter, 10, time, 0.166080, bw, 0.114845
peer,7,size,4096, iter, 10, time, 0.166240, bw, 0.229470
peer,7,size,8192, iter, 10, time, 0.164640, bw, 0.463399
peer,7,size,16384, iter, 10, time, 0.168000, bw, 0.908263
peer,7,size,32768, iter, 10, time, 0.172640, bw, 1.767703
peer,7,size,65536, iter, 10, time, 0.184960, bw, 3.299917
peer,7,size,131072, iter, 10, time, 0.211360, bw, 5.775479
peer,7,size,262144, iter, 10, time, 0.256800, bw, 9.507051
peer,7,size,524288, iter, 10, time, 0.354880, bw, 13.759075
peer,7,size,1048576, iter, 10, time, 0.560800, bw, 17.413769
peer,7,size,2097152, iter, 10, time, 0.974721, bw, 20.037819
peer,7,size,4194304, iter, 10, time, 1.801440, bw, 21.684080
peer,7,size,8388608, iter, 10, time, 3.868961, bw, 20.192793
peer,7,size,16777216, iter, 10, time, 6.772162, bw, 23.072435
peer,7,size,33554432, iter, 10, time, 13.358934, bw, 23.392624
8, 256, 100
Rank 0, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 1, ROC_SHMEM 
Rank 4, ROC_SHMEM 
Rank 3, ROC_SHMEM 
Rank 6, ROC_SHMEM 
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=8, max_threads=256, iter=100
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 100, time, 1.256318, bw, 0.002372
peer,1,size,64, iter, 100, time, 1.392000, bw, 0.004282
peer,1,size,128, iter, 100, time, 1.383199, bw, 0.008619
peer,1,size,256, iter, 100, time, 1.392960, bw, 0.017117
peer,1,size,512, iter, 100, time, 1.382560, bw, 0.034491
peer,1,size,1024, iter, 100, time, 1.399519, bw, 0.068146
peer,1,size,2048, iter, 100, time, 1.393920, bw, 0.136839
peer,1,size,4096, iter, 100, time, 1.383999, bw, 0.275639
peer,1,size,8192, iter, 100, time, 1.385440, bw, 0.550705
peer,1,size,16384, iter, 100, time, 1.377600, bw, 1.107679
peer,1,size,32768, iter, 100, time, 1.416960, bw, 2.153820
peer,1,size,65536, iter, 100, time, 1.551040, bw, 3.935265
peer,1,size,131072, iter, 100, time, 1.794719, bw, 6.801904
peer,1,size,262144, iter, 100, time, 2.260800, bw, 10.799281
peer,1,size,524288, iter, 100, time, 3.139360, bw, 15.554134
peer,1,size,1048576, iter, 100, time, 5.027039, bw, 19.426954
peer,1,size,2097152, iter, 100, time, 8.738718, bw, 22.351116
peer,1,size,4194304, iter, 100, time, 16.022243, bw, 24.381119
peer,1,size,8388608, iter, 100, time, 30.979528, bw, 25.219250
peer,1,size,16777216, iter, 100, time, 60.598423, bw, 25.785505
peer,1,size,33554432, iter, 100, time, 120.730568, bw, 25.885090
peer,2,size,32, iter, 100, time, 1.248640, bw, 0.002387
peer,2,size,64, iter, 100, time, 1.401280, bw, 0.004254
peer,2,size,128, iter, 100, time, 1.412000, bw, 0.008443
peer,2,size,256, iter, 100, time, 1.394400, bw, 0.017099
peer,2,size,512, iter, 100, time, 1.397920, bw, 0.034112
peer,2,size,1024, iter, 100, time, 1.380000, bw, 0.069110
peer,2,size,2048, iter, 100, time, 1.373121, bw, 0.138912
peer,2,size,4096, iter, 100, time, 1.385600, bw, 0.275321
peer,2,size,8192, iter, 100, time, 1.386240, bw, 0.550388
peer,2,size,16384, iter, 100, time, 1.363200, bw, 1.119380
peer,2,size,32768, iter, 100, time, 1.406240, bw, 2.170239
peer,2,size,65536, iter, 100, time, 1.554400, bw, 3.926759
peer,2,size,131072, iter, 100, time, 1.766240, bw, 6.911579
peer,2,size,262144, iter, 100, time, 2.209280, bw, 11.051118
peer,2,size,524288, iter, 100, time, 3.124320, bw, 15.629009
peer,2,size,1048576, iter, 100, time, 4.952161, bw, 19.720695
peer,2,size,2097152, iter, 100, time, 8.652000, bw, 22.575138
peer,2,size,4194304, iter, 100, time, 16.223368, bw, 24.078861
peer,2,size,8388608, iter, 100, time, 31.507696, bw, 24.796495
peer,2,size,16777216, iter, 100, time, 61.998730, bw, 25.203110
peer,2,size,33554432, iter, 100, time, 126.660225, bw, 24.673267
peer,3,size,32, iter, 100, time, 1.269600, bw, 0.002347
peer,3,size,64, iter, 100, time, 1.400480, bw, 0.004256
peer,3,size,128, iter, 100, time, 1.399041, bw, 0.008521
peer,3,size,256, iter, 100, time, 1.392961, bw, 0.017117
peer,3,size,512, iter, 100, time, 1.388001, bw, 0.034356
peer,3,size,1024, iter, 100, time, 1.402721, bw, 0.067990
peer,3,size,2048, iter, 100, time, 1.367521, bw, 0.139480
peer,3,size,4096, iter, 100, time, 1.394561, bw, 0.273552
peer,3,size,8192, iter, 100, time, 1.377601, bw, 0.553839
peer,3,size,16384, iter, 100, time, 1.381760, bw, 1.104344
peer,3,size,32768, iter, 100, time, 1.405440, bw, 2.171474
peer,3,size,65536, iter, 100, time, 1.540960, bw, 3.961007
peer,3,size,131072, iter, 100, time, 1.772000, bw, 6.889112
peer,3,size,262144, iter, 100, time, 2.218081, bw, 11.007269
peer,3,size,524288, iter, 100, time, 3.118722, bw, 15.657063
peer,3,size,1048576, iter, 100, time, 4.907043, bw, 19.902018
peer,3,size,2097152, iter, 100, time, 8.564324, bw, 22.806250
peer,3,size,4194304, iter, 100, time, 15.813446, bw, 24.703041
peer,3,size,8388608, iter, 100, time, 30.624332, bw, 25.511753
peer,3,size,16777216, iter, 100, time, 60.411861, bw, 25.865135
peer,3,size,33554432, iter, 100, time, 120.458450, bw, 25.943565
peer,4,size,32, iter, 100, time, 1.240000, bw, 0.002404
peer,4,size,64, iter, 100, time, 1.374881, bw, 0.004335
peer,4,size,128, iter, 100, time, 1.376160, bw, 0.008663
peer,4,size,256, iter, 100, time, 1.388641, bw, 0.017170
peer,4,size,512, iter, 100, time, 1.376641, bw, 0.034639
peer,4,size,1024, iter, 100, time, 1.375840, bw, 0.069318
peer,4,size,2048, iter, 100, time, 1.373601, bw, 0.138863
peer,4,size,4096, iter, 100, time, 1.382081, bw, 0.276022
peer,4,size,8192, iter, 100, time, 1.382560, bw, 0.551852
peer,4,size,16384, iter, 100, time, 1.399041, bw, 1.090703
peer,4,size,32768, iter, 100, time, 1.424160, bw, 2.142931
peer,4,size,65536, iter, 100, time, 1.591200, bw, 3.835943
peer,4,size,131072, iter, 100, time, 1.784961, bw, 6.839088
peer,4,size,262144, iter, 100, time, 2.247041, bw, 10.865407
peer,4,size,524288, iter, 100, time, 3.192161, bw, 15.296855
peer,4,size,1048576, iter, 100, time, 5.277762, bw, 18.504066
peer,4,size,2097152, iter, 100, time, 9.426563, bw, 20.720182
peer,4,size,4194304, iter, 100, time, 17.654884, bw, 22.126467
peer,4,size,8388608, iter, 100, time, 34.172970, bw, 22.862526
peer,4,size,16777216, iter, 100, time, 67.167229, bw, 23.263739
peer,4,size,33554432, iter, 100, time, 133.242615, bw, 23.454370
peer,5,size,32, iter, 100, time, 1.230400, bw, 0.002422
peer,5,size,64, iter, 100, time, 1.391521, bw, 0.004284
peer,5,size,128, iter, 100, time, 1.385600, bw, 0.008604
peer,5,size,256, iter, 100, time, 1.383201, bw, 0.017237
peer,5,size,512, iter, 100, time, 1.391361, bw, 0.034273
peer,5,size,1024, iter, 100, time, 1.384800, bw, 0.068870
peer,5,size,2048, iter, 100, time, 1.353761, bw, 0.140898
peer,5,size,4096, iter, 100, time, 1.367520, bw, 0.278961
peer,5,size,8192, iter, 100, time, 1.364160, bw, 0.559296
peer,5,size,16384, iter, 100, time, 1.367521, bw, 1.115843
peer,5,size,32768, iter, 100, time, 1.423200, bw, 2.144377
peer,5,size,65536, iter, 100, time, 1.563201, bw, 3.904651
peer,5,size,131072, iter, 100, time, 1.765761, bw, 6.913454
peer,5,size,262144, iter, 100, time, 2.229921, bw, 10.948824
peer,5,size,524288, iter, 100, time, 3.253281, bw, 15.009470
peer,5,size,1048576, iter, 100, time, 5.411522, bw, 18.046688
peer,5,size,2097152, iter, 100, time, 9.679844, bw, 20.178022
peer,5,size,4194304, iter, 100, time, 18.227043, bw, 21.431902
peer,5,size,8388608, iter, 100, time, 35.293613, bw, 22.136595
peer,5,size,16777216, iter, 100, time, 69.561302, bw, 22.463078
peer,5,size,33554432, iter, 100, time, 137.995575, bw, 22.646536
peer,6,size,32, iter, 100, time, 1.243200, bw, 0.002397
peer,6,size,64, iter, 100, time, 1.354401, bw, 0.004401
peer,6,size,128, iter, 100, time, 1.358880, bw, 0.008773
peer,6,size,256, iter, 100, time, 1.368161, bw, 0.017427
peer,6,size,512, iter, 100, time, 1.386880, bw, 0.034383
peer,6,size,1024, iter, 100, time, 1.358081, bw, 0.070225
peer,6,size,2048, iter, 100, time, 1.348160, bw, 0.141483
peer,6,size,4096, iter, 100, time, 1.375041, bw, 0.277435
peer,6,size,8192, iter, 100, time, 1.367360, bw, 0.557987
peer,6,size,16384, iter, 100, time, 1.380480, bw, 1.105368
peer,6,size,32768, iter, 100, time, 1.434241, bw, 2.127869
peer,6,size,65536, iter, 100, time, 1.545120, bw, 3.950343
peer,6,size,131072, iter, 100, time, 1.763841, bw, 6.920979
peer,6,size,262144, iter, 100, time, 2.240321, bw, 10.897998
peer,6,size,524288, iter, 100, time, 3.217601, bw, 15.175911
peer,6,size,1048576, iter, 100, time, 5.535522, bw, 17.642429
peer,6,size,2097152, iter, 100, time, 9.542403, bw, 20.468651
peer,6,size,4194304, iter, 100, time, 17.933287, bw, 21.782969
peer,6,size,8388608, iter, 100, time, 34.145451, bw, 22.880953
peer,6,size,16777216, iter, 100, time, 67.171234, bw, 23.262350
peer,6,size,33554432, iter, 100, time, 133.224045, bw, 23.457640
peer,7,size,32, iter, 100, time, 1.247520, bw, 0.002389
peer,7,size,64, iter, 100, time, 1.371201, bw, 0.004347
peer,7,size,128, iter, 100, time, 1.378560, bw, 0.008648
peer,7,size,256, iter, 100, time, 1.368801, bw, 0.017419
peer,7,size,512, iter, 100, time, 1.390560, bw, 0.034292
peer,7,size,1024, iter, 100, time, 1.376801, bw, 0.069270
peer,7,size,2048, iter, 100, time, 1.365600, bw, 0.139677
peer,7,size,4096, iter, 100, time, 1.368160, bw, 0.278830
peer,7,size,8192, iter, 100, time, 1.368481, bw, 0.557530
peer,7,size,16384, iter, 100, time, 1.379040, bw, 1.106522
peer,7,size,32768, iter, 100, time, 1.422241, bw, 2.145823
peer,7,size,65536, iter, 100, time, 1.545600, bw, 3.949116
peer,7,size,131072, iter, 100, time, 1.787200, bw, 6.830521
peer,7,size,262144, iter, 100, time, 2.241441, bw, 10.892552
peer,7,size,524288, iter, 100, time, 3.208161, bw, 15.220565
peer,7,size,1048576, iter, 100, time, 5.272802, bw, 18.521473
peer,7,size,2097152, iter, 100, time, 9.422723, bw, 20.728628
peer,7,size,4194304, iter, 100, time, 17.640165, bw, 22.144930
peer,7,size,8388608, iter, 100, time, 34.162895, bw, 22.869268
peer,7,size,16777216, iter, 100, time, 67.204346, bw, 23.250891
peer,7,size,33554432, iter, 100, time, 133.320374, bw, 23.440691
8, 256, 1000
Rank 0, ROC_SHMEM 
Rank 2, ROC_SHMEM 
Rank 1, ROC_SHMEM 
Rank 7, ROC_SHMEM 
Rank 5, ROC_SHMEM 
Rank 3, ROC_SHMEM 
Rank 6, ROC_SHMEM 
Rank 4, ROC_SHMEM 
IN USE - mpi 0/8, roc_shmem 0/8 , ndevices=8,cur=0, GPU_ID=N/A,node=t007-009.hpcfund
max_blocks=8, max_threads=256, iter=1000
IN USE - mpi 1/8, roc_shmem 1/8 , ndevices=8,cur=1, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 2/8, roc_shmem 2/8 , ndevices=8,cur=2, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 3/8, roc_shmem 3/8 , ndevices=8,cur=3, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 4/8, roc_shmem 4/8 , ndevices=8,cur=4, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 5/8, roc_shmem 5/8 , ndevices=8,cur=5, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 6/8, roc_shmem 6/8 , ndevices=8,cur=6, GPU_ID=N/A,node=t007-009.hpcfund
IN USE - mpi 7/8, roc_shmem 7/8 , ndevices=8,cur=7, GPU_ID=N/A,node=t007-009.hpcfund
peer,1,size,32, iter, 1000, time, 12.051835, bw, 0.002475
peer,1,size,64, iter, 1000, time, 13.558396, bw, 0.004399
peer,1,size,128, iter, 1000, time, 13.615036, bw, 0.008762
peer,1,size,256, iter, 1000, time, 13.351516, bw, 0.017869
peer,1,size,512, iter, 1000, time, 13.412000, bw, 0.035578
peer,1,size,1024, iter, 1000, time, 13.641920, bw, 0.069956
peer,1,size,2048, iter, 1000, time, 13.213439, bw, 0.144449
peer,1,size,4096, iter, 1000, time, 13.403839, bw, 0.284794
peer,1,size,8192, iter, 1000, time, 13.548319, bw, 0.563514
peer,1,size,16384, iter, 1000, time, 13.554881, bw, 1.126483
peer,1,size,32768, iter, 1000, time, 13.921441, bw, 2.193643
peer,1,size,65536, iter, 1000, time, 15.288482, bw, 3.994991
peer,1,size,131072, iter, 1000, time, 17.450083, bw, 7.000236
peer,1,size,262144, iter, 1000, time, 21.918400, bw, 11.146316
peer,1,size,524288, iter, 1000, time, 31.251040, bw, 15.635282
peer,1,size,1048576, iter, 1000, time, 49.885117, bw, 19.589764
peer,1,size,2097152, iter, 1000, time, 86.838562, bw, 22.506998
peer,1,size,4194304, iter, 1000, time, 165.194244, bw, 23.662754
peer,1,size,8388608, iter, 1000, time, 310.163147, bw, 25.205770
peer,1,size,16777216, iter, 1000, time, 607.700989, bw, 25.729433
peer,1,size,33554432, iter, 1000, time, 1213.054810, bw, 25.779219
peer,2,size,32, iter, 1000, time, 12.207523, bw, 0.002443
peer,2,size,64, iter, 1000, time, 13.536164, bw, 0.004406
peer,2,size,128, iter, 1000, time, 13.671363, bw, 0.008726
peer,2,size,256, iter, 1000, time, 13.726244, bw, 0.017382
peer,2,size,512, iter, 1000, time, 13.779844, bw, 0.034628
peer,2,size,1024, iter, 1000, time, 13.758724, bw, 0.069362
peer,2,size,2048, iter, 1000, time, 13.596805, bw, 0.140376
peer,2,size,4096, iter, 1000, time, 13.632324, bw, 0.280021
peer,2,size,8192, iter, 1000, time, 13.307045, bw, 0.573731
peer,2,size,16384, iter, 1000, time, 13.473765, bw, 1.133264
peer,2,size,32768, iter, 1000, time, 13.792805, bw, 2.214102
peer,2,size,65536, iter, 1000, time, 15.291687, bw, 3.994154
peer,2,size,131072, iter, 1000, time, 17.204008, bw, 7.100363
peer,2,size,262144, iter, 1000, time, 21.774248, bw, 11.220108
peer,2,size,524288, iter, 1000, time, 30.595850, bw, 15.970101
peer,2,size,1048576, iter, 1000, time, 48.833454, bw, 20.011642
peer,2,size,2097152, iter, 1000, time, 86.552834, bw, 22.581299
peer,2,size,4194304, iter, 1000, time, 162.419907, bw, 24.066942
peer,2,size,8388608, iter, 1000, time, 311.043610, bw, 25.134422
peer,2,size,16777216, iter, 1000, time, 618.537598, bw, 25.278662
peer,2,size,33554432, iter, 1000, time, 1210.249146, bw, 25.838980
peer,3,size,32, iter, 1000, time, 12.023844, bw, 0.002480
peer,3,size,64, iter, 1000, time, 13.411365, bw, 0.004447
peer,3,size,128, iter, 1000, time, 13.383685, bw, 0.008913
peer,3,size,256, iter, 1000, time, 13.584645, bw, 0.017563
peer,3,size,512, iter, 1000, time, 13.634724, bw, 0.034996
peer,3,size,1024, iter, 1000, time, 13.761765, bw, 0.069347
peer,3,size,2048, iter, 1000, time, 13.463204, bw, 0.141769
peer,3,size,4096, iter, 1000, time, 13.391044, bw, 0.285066
peer,3,size,8192, iter, 1000, time, 13.433124, bw, 0.568347
peer,3,size,16384, iter, 1000, time, 13.442884, bw, 1.135868
peer,3,size,32768, iter, 1000, time, 13.790725, bw, 2.214436
peer,3,size,65536, iter, 1000, time, 15.148805, bw, 4.031826
peer,3,size,131072, iter, 1000, time, 17.420809, bw, 7.012000
peer,3,size,262144, iter, 1000, time, 21.908327, bw, 11.151441
peer,3,size,524288, iter, 1000, time, 30.709610, bw, 15.910943
peer,3,size,1048576, iter, 1000, time, 48.627857, bw, 20.096251
peer,3,size,2097152, iter, 1000, time, 84.948990, bw, 23.007635
peer,3,size,4194304, iter, 1000, time, 163.158463, bw, 23.958000
peer,3,size,8388608, iter, 1000, time, 309.205383, bw, 25.283846
peer,3,size,16777216, iter, 1000, time, 598.339722, bw, 26.131983
peer,3,size,33554432, iter, 1000, time, 1192.561035, bw, 26.222225
peer,4,size,32, iter, 1000, time, 11.996164, bw, 0.002486
peer,4,size,64, iter, 1000, time, 13.375205, bw, 0.004459
peer,4,size,128, iter, 1000, time, 13.622565, bw, 0.008757
peer,4,size,256, iter, 1000, time, 13.535525, bw, 0.017626
peer,4,size,512, iter, 1000, time, 13.460484, bw, 0.035449
peer,4,size,1024, iter, 1000, time, 13.242404, bw, 0.072066
peer,4,size,2048, iter, 1000, time, 13.341444, bw, 0.143063
peer,4,size,4096, iter, 1000, time, 13.397285, bw, 0.284933
peer,4,size,8192, iter, 1000, time, 13.264965, bw, 0.575551
peer,4,size,16384, iter, 1000, time, 13.291844, bw, 1.148775
